Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
418,70,3,86.0,1.4737956976117836,1,0,3,0,4,0,6,1,2,0,5,6,6,1918,1950,3,1,13,12,3,0.0,3,4,0,2,3,3,1,1128,5,0,242,1370,2,4,0,0,1370,1254,0,2.39307339595982,1,0,2,1,4,1,3,10,6,1,2,5,1918.0,2,3,864,4,4,0,0,0,0,0,0,0,0,11,2007,8,4,1.1613592731071563
419,50,3,60.0,-0.23976386312396253,1,3,3,0,4,0,7,2,2,0,0,5,6,1940,1950,1,1,8,8,3,0.0,3,4,0,3,3,3,0,312,5,0,444,756,1,1,0,1,756,378,0,-0.7086336077803485,1,0,1,1,3,1,3,7,6,0,5,5,1940.0,2,1,240,4,4,1,0,0,0,0,0,0,0,4,2007,8,1,-0.7471357123655594
420,20,3,65.0,-0.20491587766720473,1,3,3,0,4,0,12,2,2,0,2,5,6,1968,1968,1,1,12,13,3,0.0,3,4,1,3,3,3,1,775,5,0,281,1056,1,0,1,4,1056,0,0,-0.8710048469023169,1,0,1,0,3,1,3,6,6,1,1,1,1968.0,2,1,304,4,4,2,0,85,184,0,0,0,0,7,2010,8,4,-0.4769063338915466
421,90,4,78.0,-0.37194587692545766,1,3,3,0,4,0,11,2,2,2,6,7,5,1997,1998,1,1,12,13,1,200.0,3,2,2,2,1,1,2,1309,5,0,35,1344,1,0,1,4,1344,0,0,-0.2714802716827408,2,0,2,0,2,2,3,8,6,0,5,1,1997.0,0,4,784,4,4,2,0,0,0,0,0,0,0,11,2008,8,2,0.6090779808508926
422,20,3,69.0,0.7786384704830114,1,0,3,0,2,0,14,2,2,0,2,6,7,1977,2000,1,1,5,5,2,126.0,2,4,1,2,3,3,0,1246,5,0,356,1602,1,2,1,4,1602,0,0,0.2655938269514629,0,1,2,0,3,1,2,8,6,1,4,1,1977.0,0,2,529,4,4,2,240,0,0,0,0,0,0,6,2009,8,4,0.756015205396137
423,20,3,100.0,1.393284834659964,1,3,1,0,4,1,11,0,2,0,2,5,5,1954,1954,3,1,6,6,3,0.0,3,4,1,3,3,3,5,0,5,0,988,988,1,0,1,0,988,0,0,-1.0125592604958282,0,0,1,0,2,1,3,4,6,0,5,1,1954.0,1,2,520,4,4,0,0,0,0,0,0,0,0,2,2008,8,4,-0.9666970823756948
424,60,3,80.0,-0.1147917773480035,1,3,3,0,4,0,15,2,2,0,5,8,5,1998,1998,1,1,12,13,1,473.0,2,4,2,2,3,3,2,986,5,0,484,1470,1,2,1,4,1470,1160,0,2.4055634912768946,1,0,2,1,4,1,2,8,6,1,4,1,1998.0,0,3,696,4,4,2,0,66,0,0,0,0,0,6,2008,8,4,2.444948820858717
425,20,3,72.0,-0.13882487076645716,1,3,3,0,4,0,12,2,2,0,2,6,5,1956,1956,1,1,13,14,1,74.0,3,4,1,2,3,3,3,616,5,0,580,1196,1,2,1,0,1196,0,0,-0.579569289503912,1,0,1,0,2,1,3,6,6,1,2,1,1956.0,1,1,297,4,4,2,0,44,0,0,0,0,0,5,2008,8,4,-0.527574342355424
426,60,4,60.0,-0.8143951267591896,1,3,1,0,4,0,17,2,2,0,5,7,8,1946,1992,1,1,6,6,3,0.0,3,2,1,3,3,3,5,0,5,0,651,651,1,2,1,4,707,682,0,-0.17780455680468202,0,0,1,1,3,1,3,6,6,2,2,5,1947.0,2,1,240,4,4,1,0,0,126,0,0,0,0,9,2009,8,4,-0.5951316869739272
427,80,3,69.0,0.31780390418416243,1,3,2,0,4,1,20,2,2,0,7,7,5,1989,1989,1,1,13,14,1,145.0,2,4,2,2,3,1,2,1518,5,0,0,1518,1,2,1,4,1644,0,0,0.3530244941709844,1,1,2,0,2,1,2,5,6,1,4,1,1989.0,0,2,569,4,4,2,80,0,0,0,396,0,0,8,2009,8,4,1.769375374673685
428,20,3,77.0,-0.18773221587301037,1,0,3,0,4,0,12,2,2,0,2,4,6,1957,1957,3,1,8,8,3,0.0,3,4,1,3,3,3,4,288,5,0,619,907,1,0,1,4,907,0,0,-1.181175547276334,0,0,1,0,3,1,3,5,6,0,5,5,1964.0,2,1,352,4,4,2,0,0,0,0,0,0,0,7,2008,8,4,-1.034119312304961
429,20,3,64.0,-0.4077551861189536,1,3,3,0,4,0,5,2,2,0,2,7,5,2007,2007,1,1,12,13,1,108.0,2,4,2,2,3,3,2,664,5,0,544,1208,1,0,1,4,1208,0,0,-0.5545890988697629,1,0,2,0,2,1,2,6,6,0,5,1,2007.0,1,2,628,4,4,2,105,54,0,0,0,0,0,9,2007,6,5,0.4249842167654713
430,20,3,130.0,0.15642168187924607,1,0,3,0,0,0,23,2,2,0,2,6,5,1988,1988,1,1,6,6,3,0.0,3,4,1,2,3,2,2,1005,5,0,387,1392,1,4,1,4,1412,0,0,-0.12992585808922977,1,0,2,0,3,1,2,6,6,1,4,1,1988.0,2,2,576,4,4,2,0,0,169,0,0,0,0,3,2009,8,4,0.08044175921110491
431,160,4,21.0,-1.0184360898818612,1,3,3,0,4,0,2,2,2,3,5,6,5,1971,1971,1,1,6,6,1,232.0,3,4,1,3,3,3,0,387,5,0,96,483,1,4,1,4,483,504,0,-1.0146409430486738,0,0,1,1,2,1,3,4,6,0,5,5,1971.0,2,1,264,4,4,2,0,0,0,0,0,0,0,7,2008,0,0,-1.432842760243367
432,50,4,60.0,-0.5490697754194612,1,0,0,0,4,0,17,1,2,0,0,6,7,1920,1998,1,1,8,8,3,0.0,3,4,0,3,3,3,5,0,5,0,901,901,1,2,1,4,1088,110,0,-0.5754059243982205,0,0,1,0,4,1,3,7,6,0,5,6,1980.0,3,0,0,5,5,0,0,98,0,0,0,0,0,9,2008,3,0,-1.5257341090938088
433,160,4,24.0,-0.9895963777797168,1,3,3,0,4,0,2,2,2,4,5,5,5,1971,1971,1,1,6,6,1,376.0,3,4,1,3,3,3,0,471,5,0,294,765,1,0,1,4,765,600,0,-0.22776493807298004,1,0,1,1,2,1,3,6,2,0,5,5,1971.0,2,2,440,4,4,2,240,36,0,0,0,0,0,8,2007,8,4,-0.8062483889067498
434,60,3,100.0,0.08215942321622427,1,0,3,0,0,0,8,2,2,0,5,6,5,1997,1998,1,1,12,13,3,0.0,3,4,2,2,3,3,5,0,5,0,926,926,1,0,1,4,926,678,0,0.2697571920571544,0,0,2,1,3,1,3,7,6,1,4,1,1997.0,0,2,470,4,4,2,0,36,0,0,0,0,0,7,2008,8,4,0.1817777761388597
435,180,4,21.0,-0.9932013417924849,1,3,3,0,4,0,10,2,2,3,6,4,7,1972,1972,1,1,5,5,3,0.0,3,2,1,2,3,0,0,495,5,0,135,630,1,2,1,4,630,0,0,-1.7578016144146067,1,0,1,0,1,1,3,3,6,0,5,6,1980.0,3,0,0,5,5,2,88,0,0,0,0,0,0,6,2008,8,4,-1.5071558393237205
436,60,3,43.0,0.061490962876354124,1,1,3,0,1,0,5,4,2,0,5,7,6,1996,1996,1,1,12,13,3,0.0,2,4,2,2,3,0,2,385,0,344,70,799,1,0,1,4,827,834,0,0.38841309756936215,1,0,2,1,3,1,2,6,6,1,4,1,1996.0,1,2,550,4,4,2,158,61,0,0,0,0,0,4,2009,5,4,0.7053471969322597
437,50,4,40.0,-0.6915860193908914,1,3,3,0,4,0,17,2,2,0,0,6,8,1920,1950,1,1,11,12,3,0.0,3,4,0,1,3,3,5,0,5,0,648,648,1,4,1,0,734,384,0,-0.7419405286258804,0,0,1,0,2,1,3,6,6,0,5,5,1990.0,2,2,440,4,4,2,0,0,0,0,0,0,0,10,2006,8,4,-0.9160290739118174
438,45,4,50.0,-0.4993212720432621,1,3,3,0,4,0,3,2,2,0,1,6,7,1926,2004,1,1,13,14,3,0.0,2,4,2,3,3,3,5,0,5,0,884,884,1,2,1,4,904,0,0,-1.187420594934871,0,0,1,0,2,1,3,4,6,0,5,5,1926.0,2,1,180,4,4,2,0,0,105,0,0,0,0,1,2009,8,4,-0.86536106544794
439,30,3,40.0,-0.7060058754419636,1,3,3,0,4,0,6,2,2,0,2,5,6,1913,2002,1,1,14,12,3,0.0,3,4,2,3,3,3,3,365,5,0,75,440,1,4,0,4,694,0,0,-1.6245739310324787,0,0,1,0,2,1,2,4,6,1,2,5,1990.0,2,1,352,2,4,1,0,0,34,0,0,0,0,3,2007,8,4,-1.3492405462779693
440,50,3,67.0,0.26421010586101074,1,3,3,0,0,0,7,2,2,0,0,6,8,1920,2000,1,1,13,14,3,0.0,3,4,0,3,0,2,5,0,5,0,684,684,1,2,1,4,684,512,0,-0.579569289503912,0,0,1,0,3,1,2,7,6,0,5,5,2005.0,2,2,528,4,4,2,0,46,0,0,0,0,800,8,2009,4,4,-1.0173650908395722
442,90,3,92.0,0.23464940095631276,1,3,3,0,4,0,7,2,2,2,2,4,4,1955,1955,1,1,12,13,1,270.0,3,4,1,3,3,3,0,133,5,0,1307,1440,1,4,0,1,1440,0,0,-0.07163874660954873,0,0,2,0,4,2,1,8,6,0,5,6,1980.0,3,0,0,5,5,2,0,0,0,0,0,0,0,9,2008,8,4,-0.8822504016025658
443,50,4,52.0,-0.4704815599411177,1,3,3,0,4,0,3,2,2,0,0,5,7,1930,1992,1,1,8,8,3,0.0,3,4,2,3,3,3,5,0,5,0,1078,1078,1,4,1,4,1128,445,0,0.20522503291893612,0,0,2,0,3,1,3,8,6,1,2,5,1930.0,2,2,360,4,4,1,0,0,0,0,0,0,0,6,2008,8,4,-0.1239192082598673
444,120,3,53.0,-0.7490251126609957,1,3,3,0,4,0,0,2,2,4,2,7,5,2006,2007,1,1,14,15,1,72.0,2,4,2,0,3,0,5,0,5,0,1258,1258,1,0,1,4,1258,0,0,-0.45050497122747535,0,0,2,0,2,1,2,6,6,1,2,1,2007.0,0,3,648,4,4,2,144,16,0,0,0,0,0,6,2007,6,5,0.038218418824540405
445,60,3,70.0,-0.16886623753952423,1,3,3,0,4,0,5,2,2,0,5,7,5,1994,1995,1,1,12,13,3,0.0,2,2,2,2,3,3,2,642,5,0,273,915,1,0,1,4,933,975,0,0.9025886881222626,1,0,2,1,4,1,2,8,6,1,4,1,1994.0,2,2,493,4,4,2,144,133,0,0,0,0,0,7,2008,8,4,0.671568524623008
446,20,3,73.0,-0.03608339640256775,1,3,3,0,0,0,7,2,2,0,2,6,5,1956,1956,3,1,13,14,3,0.0,3,4,1,3,3,3,5,0,5,0,1436,1436,1,1,1,4,1689,0,0,0.4467002090490432,0,0,1,0,3,1,3,7,6,1,2,1,1956.0,2,2,480,4,4,2,0,0,0,0,0,0,0,11,2009,0,4,-0.7218017081336207
447,20,3,137.0,0.761454808688817,1,0,3,0,0,0,12,3,2,0,2,6,6,1966,2002,1,1,3,10,3,0.0,2,4,1,3,3,3,0,247,4,713,557,1517,1,0,1,4,1888,0,0,0.8609550370653476,0,0,2,1,2,1,2,6,4,1,2,1,1966.0,0,2,578,4,4,2,0,0,0,0,0,0,0,6,2010,8,4,0.333781801530492
448,60,3,69.0,0.12722147337582487,1,0,3,0,0,0,8,2,2,0,5,7,5,1998,1999,1,1,12,13,3,0.0,2,4,2,2,3,3,5,0,5,0,930,930,1,2,1,4,956,930,0,0.8567916719596561,0,0,2,1,4,1,2,10,6,1,4,1,1998.0,0,2,431,4,4,2,89,0,0,0,0,0,0,7,2006,8,4,0.5009862294612875
449,50,4,50.0,-0.1868910576033645,1,3,0,0,4,0,9,2,2,0,0,6,6,1937,1950,1,1,8,8,3,0.0,3,4,0,3,3,3,5,0,5,0,780,780,1,4,1,4,780,596,0,-0.20486642999167676,0,0,2,0,3,1,3,7,6,1,2,5,1937.0,2,1,198,4,4,0,0,0,0,0,0,0,0,6,2006,8,4,-0.8569163973706271
450,50,4,50.0,-0.4993212720432621,1,3,3,0,4,0,17,2,2,0,0,3,7,1948,2002,1,1,8,8,3,0.0,3,2,1,3,3,3,0,331,5,0,318,649,1,0,1,4,679,504,0,-0.6066311626909067,0,0,1,1,2,1,3,6,6,0,5,5,1981.0,2,1,308,4,4,2,0,176,0,0,0,0,0,6,2007,8,4,-0.8484717292933143
451,30,4,70.0,-0.5372935596444188,1,3,3,0,4,0,17,2,2,0,2,6,8,1930,2005,3,1,13,14,3,0.0,3,4,0,3,3,3,5,0,5,0,813,813,1,0,1,0,813,0,0,-1.3768537072438345,0,0,1,0,2,1,2,5,6,0,5,5,1932.0,2,1,270,1,1,0,0,113,0,0,0,0,0,6,2006,8,4,-1.0173650908395722
452,20,3,62.0,7.282714542319126,1,0,2,0,4,1,4,2,2,0,2,7,5,1975,1975,1,7,9,10,3,0.0,3,4,1,2,3,1,0,655,5,0,878,1533,1,4,1,4,1533,0,0,0.12195773080510608,1,0,2,0,2,1,2,5,6,2,4,1,1975.0,2,2,576,4,4,2,200,54,0,0,0,0,0,12,2006,8,4,1.853822055446814
453,60,3,69.0,-0.10241473423749986,1,0,3,0,0,0,23,2,2,0,5,6,5,1996,1997,3,1,12,13,1,42.0,2,4,2,0,3,3,0,742,5,0,130,872,1,0,1,4,888,868,0,0.5861729400897085,1,0,2,1,3,1,3,7,6,0,5,1,1996.0,0,2,422,4,4,2,144,122,0,0,0,0,0,7,2007,8,4,0.5702325076952532
454,60,1,75.0,-0.13882487076645716,1,3,3,0,4,0,21,2,2,0,5,8,5,2008,2008,1,1,12,13,3,0.0,2,4,2,2,3,3,5,0,5,0,768,768,1,0,1,4,786,804,0,0.24061363631731386,0,0,2,1,3,1,2,6,6,0,5,1,2008.0,1,2,676,4,4,2,0,30,0,0,0,0,0,6,2009,8,4,0.671568524623008
455,90,3,63.0,-0.10313572704005347,1,3,3,0,4,0,11,2,2,2,2,5,5,1976,1976,1,1,9,10,3,0.0,3,4,1,3,3,3,0,1606,5,0,122,1728,1,4,1,4,1728,0,0,0.5278858286100275,2,0,2,0,4,2,3,8,6,0,5,5,1976.0,2,2,560,4,4,2,0,0,0,0,0,0,0,7,2006,8,3,0.30000312922124034
456,20,3,80.0,-0.06672559051109617,1,3,3,0,4,0,14,2,2,0,2,7,6,1973,1973,3,1,6,6,1,320.0,3,4,1,3,3,3,0,916,5,0,326,1242,1,1,1,4,1242,0,0,-0.48381189207300734,0,0,1,1,3,1,3,6,6,1,4,1,1973.0,2,2,528,4,4,2,0,0,0,0,0,0,0,9,2007,8,4,0.08888642728841781
457,70,4,34.0,-0.6710377245181135,1,3,3,0,4,0,17,2,2,0,5,5,5,1916,1950,1,1,0,0,3,0.0,3,4,0,3,3,3,5,0,5,0,624,624,1,1,0,4,624,720,0,-0.2714802716827408,0,0,1,0,4,1,3,7,6,0,5,5,1916.0,2,3,513,1,1,2,0,0,96,0,0,0,0,5,2008,0,0,-1.2200371246950819
458,20,3,69.0,5.175733242323293,1,0,2,0,1,1,4,2,2,0,2,4,6,1954,1994,0,5,9,10,3,0.0,3,4,1,2,3,1,1,1116,5,0,248,1364,1,0,1,4,1663,0,0,0.3925764626750537,1,0,1,0,2,1,2,6,2,2,2,1,1954.0,0,2,529,4,4,2,224,137,0,0,0,0,0,3,2008,8,4,1.448477987735795
459,70,4,69.0,-0.6074701924263036,1,3,3,0,4,0,17,2,2,0,5,8,7,1925,1996,3,1,11,15,3,0.0,3,2,2,3,3,3,5,0,5,0,588,588,1,1,1,4,833,833,0,0.3988215103335909,0,0,1,0,3,1,2,7,6,1,2,5,1925.0,2,1,228,4,4,2,192,63,0,0,0,0,0,6,2008,8,4,-0.15600894695365633
460,50,3,69.0,-0.37735332294460977,1,0,0,0,0,0,3,2,2,0,0,5,4,1950,1950,1,1,8,8,0,161.0,3,4,1,3,3,3,3,185,5,0,524,709,1,4,1,4,979,224,0,-0.5649975116339917,1,0,1,0,3,1,2,5,6,1,4,5,1950.0,2,1,352,4,4,2,0,0,248,0,0,0,0,7,2009,8,4,-1.0173650908395722
461,60,1,75.0,-0.2585096759903564,1,0,3,0,4,0,21,6,2,0,5,8,5,2009,2009,1,1,12,13,2,110.0,2,4,2,2,3,3,2,544,5,0,288,832,1,0,1,4,832,1103,0,0.9587941170490979,1,0,2,1,3,1,3,8,6,0,5,3,2009.0,0,2,552,4,4,2,0,150,0,0,0,0,0,12,2009,6,5,1.5740502020454379
462,70,3,60.0,-0.3551227115325401,1,3,3,0,4,0,18,1,2,0,5,7,9,1936,2007,1,1,13,14,3,0.0,2,2,2,2,1,3,0,350,1,210,0,560,1,0,1,4,575,560,0,-0.7065519252275027,1,0,1,0,3,1,2,6,6,0,5,5,1971.0,1,2,576,4,4,2,256,0,0,0,0,0,0,4,2009,8,4,-0.25734496388141115
463,20,3,60.0,-0.2252238416057981,1,0,3,0,4,0,19,2,2,0,2,5,5,1965,1965,1,1,8,8,3,0.0,3,4,1,3,3,3,4,553,1,311,0,864,1,2,1,4,864,0,0,-1.2706878970487012,0,0,1,0,3,1,3,5,6,1,3,5,1965.0,2,1,360,4,4,2,0,0,236,0,0,0,0,12,2009,8,4,-1.8215846105143891
464,70,3,74.0,0.22022954490524055,1,0,1,0,4,1,6,2,2,0,5,6,7,1934,1995,3,1,11,12,3,0.0,3,4,1,3,3,3,3,326,5,0,389,715,1,1,1,0,849,811,0,0.3863314150165164,0,0,1,1,3,1,3,6,6,1,2,5,1939.0,2,1,240,4,4,2,0,0,0,0,0,0,0,8,2008,8,4,0.3118256645294784
465,20,3,60.0,-0.2073191870090501,1,3,1,0,4,1,5,2,2,0,2,5,5,1978,1978,1,1,6,6,1,136.0,3,4,1,2,3,3,4,616,5,0,424,1040,1,4,1,4,1040,0,0,-0.904311767747849,0,0,2,0,3,1,3,5,6,0,5,6,1980.0,3,0,0,5,5,2,0,0,0,0,0,0,0,8,2009,8,4,-0.780914384674811
466,120,4,69.0,-0.8511657596894237,1,3,3,0,4,0,0,2,2,4,2,7,5,2004,2004,3,1,12,13,1,18.0,2,4,2,2,3,3,5,0,5,0,1375,1375,1,0,1,4,1414,0,0,-0.12576249298353825,0,0,2,0,2,1,2,6,6,1,4,1,2004.0,0,2,398,4,4,2,144,20,0,0,0,0,0,5,2006,8,4,0.1436078764294054
467,20,3,85.0,0.056804509659755656,1,3,3,0,4,0,12,2,2,0,2,7,5,1970,1970,0,5,9,10,3,0.0,3,2,1,3,1,1,2,778,5,0,499,1277,1,4,1,4,1277,0,0,-0.41095300272340607,1,0,1,0,2,1,3,5,6,1,3,1,1970.0,2,2,526,4,4,2,0,0,0,0,176,0,0,4,2007,8,4,-0.05467293002590151
468,70,3,79.0,-0.08114544656216836,1,3,3,0,4,0,12,0,2,0,5,5,7,1942,1995,1,1,8,8,2,224.0,3,4,1,3,3,3,3,386,5,0,342,728,1,0,1,4,888,756,0,0.3530244941709844,0,0,1,1,3,1,2,7,6,2,2,1,1942.0,2,1,312,4,4,2,168,0,0,0,0,0,0,6,2007,8,4,-0.40090432119573044
469,20,3,98.0,0.1529368833335703,1,0,3,0,4,0,16,2,2,0,2,8,5,2006,2006,1,1,12,13,2,248.0,2,4,2,2,3,3,5,0,5,0,1626,1626,1,0,1,4,1634,0,0,0.33220766864252693,0,0,2,0,3,1,2,7,6,1,2,1,2006.0,1,3,866,4,4,2,0,44,0,0,0,0,0,5,2007,8,4,1.34714197080804
470,60,3,76.0,-0.10385671984260708,1,0,3,0,0,0,20,7,2,0,5,6,5,1993,1993,1,1,6,6,1,120.0,2,4,2,2,3,3,2,426,5,0,406,832,1,0,1,4,832,878,0,0.49041554265880394,0,0,2,1,3,1,2,7,6,0,5,1,1993.0,1,2,506,4,4,2,144,70,0,0,0,0,0,6,2008,8,4,0.28311379306661455
471,120,3,69.0,-0.4007855890276021,1,0,3,0,0,0,22,2,2,4,2,8,5,1985,1985,1,1,6,6,3,0.0,2,4,2,2,3,0,2,368,1,1120,0,1488,1,4,1,4,1502,0,0,0.05742557166688782,1,0,1,1,1,1,2,4,6,0,5,1,1985.0,1,2,528,4,4,2,0,54,0,0,140,0,0,6,2010,8,4,0.7053471969322597
472,60,3,92.0,0.21590358808991889,1,3,3,0,4,0,14,3,2,0,5,7,6,1977,1977,4,6,14,10,3,0.0,3,4,1,2,3,3,5,0,5,0,808,808,1,4,1,4,1161,808,0,1.0295713238458535,0,0,2,1,3,1,3,8,6,1,2,1,1977.0,1,2,534,4,4,2,0,0,0,0,276,0,0,11,2007,8,4,0.333781801530492
473,180,4,35.0,-0.7787059830327859,1,3,3,0,4,0,7,2,2,4,7,6,5,2005,2005,1,1,12,13,1,80.0,3,4,2,2,3,1,2,459,5,0,88,547,1,0,1,4,1072,0,0,-0.837697926056785,1,0,1,0,2,1,3,5,6,0,5,2,2005.0,1,2,525,4,4,2,0,28,0,0,0,0,0,6,2008,8,4,-0.37557031696379173
475,120,3,41.0,-0.5798321349950819,1,3,3,0,4,0,22,2,2,4,2,8,5,2000,2000,1,1,5,5,3,0.0,2,4,2,2,3,0,2,1196,5,0,298,1494,1,0,1,4,1652,0,0,0.3696779545937504,1,0,2,0,2,1,0,6,6,0,5,1,2000.0,1,2,499,4,4,2,96,48,0,0,0,0,0,8,2007,8,4,1.364031306962666
476,20,3,80.0,-0.20131091365443668,1,3,3,0,0,0,19,2,2,0,2,5,6,1963,1963,3,1,6,6,3,0.0,3,4,1,3,3,3,2,630,5,0,340,970,1,4,1,4,970,0,0,-1.0500295464470517,1,0,1,0,2,1,3,5,6,0,5,5,1996.0,2,2,624,4,4,2,0,24,0,0,192,0,0,7,2007,8,4,-0.6373550273604917
477,20,3,75.0,0.3568576809891496,1,3,3,0,4,1,5,2,2,0,2,6,5,1997,1998,1,1,12,13,1,215.0,3,4,2,2,3,1,2,994,5,0,484,1478,1,0,1,4,1493,0,0,0.03869042869127606,1,0,2,0,3,1,2,7,6,1,4,1,1997.0,0,2,508,4,4,2,140,39,0,0,0,0,0,4,2008,8,4,0.6529902548529196
479,20,3,79.0,0.05788599886358607,1,3,3,0,4,0,5,2,2,0,2,8,5,2007,2008,3,1,12,13,2,336.0,2,4,2,0,3,1,2,1288,5,0,417,1705,1,0,1,4,1718,0,0,0.50706900308157,1,0,2,0,3,1,2,7,6,1,2,1,2007.0,1,3,826,4,4,2,208,44,0,0,0,0,0,9,2009,8,4,2.140940770075453
480,30,4,50.0,-0.5083336820751823,1,3,0,0,4,0,17,2,2,0,2,4,7,1937,2000,3,1,11,12,0,435.0,3,4,0,1,3,3,4,168,5,0,739,907,1,4,1,4,1131,0,0,-0.7148786554388857,0,0,1,0,2,1,3,7,6,0,5,5,1995.0,2,2,672,4,4,2,0,72,0,0,0,0,0,3,2007,8,2,-1.3640862727578853
481,20,3,98.0,0.7062988592934659,1,0,3,0,2,0,16,2,2,0,2,9,5,2004,2005,3,1,12,13,1,378.0,2,4,2,0,3,1,2,1261,5,0,572,1833,1,0,1,4,1850,0,0,0.781851100057209,1,0,2,0,3,1,2,8,6,1,2,1,2004.0,0,3,772,4,4,2,519,112,0,0,0,0,0,3,2006,8,4,2.630731518559601
483,70,4,50.0,-0.9199004068662012,1,3,3,0,0,0,17,2,2,0,5,7,8,1915,2005,1,1,11,12,3,0.0,2,4,2,3,3,3,0,299,5,0,611,910,1,0,1,4,916,910,0,0.7318907187889111,1,0,1,1,4,1,0,7,3,1,2,1,1915.0,2,1,164,1,1,2,0,0,0,0,0,0,0,6,2009,8,4,-0.25734496388141115
484,120,4,32.0,-0.6795694726816646,1,3,3,0,2,0,11,2,2,3,2,6,5,1998,1998,3,1,12,13,1,116.0,3,4,2,0,3,3,2,897,5,0,319,1216,1,0,1,4,1216,0,0,-0.5379356384469969,1,0,2,0,2,1,3,5,6,0,5,1,1998.0,2,2,402,4,4,2,0,125,0,0,0,0,0,5,2006,8,4,-0.10534093848977892
485,20,3,69.0,-0.2880703808950544,1,0,3,0,0,0,19,2,2,0,2,5,7,1962,2001,1,1,6,10,3,0.0,3,2,1,3,3,3,0,588,5,0,411,999,1,2,1,4,999,0,0,-0.9896607524145248,1,0,1,0,3,1,2,6,6,0,5,5,1963.0,2,1,264,4,4,2,0,132,0,0,0,0,0,3,2007,8,4,-0.6373550273604917
486,20,3,80.0,-0.06672559051109617,1,3,3,0,4,0,12,2,2,0,2,5,7,1950,2007,1,1,8,8,3,0.0,2,4,1,3,3,3,0,607,5,0,506,1113,1,2,1,4,1113,0,0,-0.7523489413901092,0,0,1,0,3,1,2,5,6,1,2,1,1950.0,2,1,264,4,4,2,0,80,120,0,0,0,0,7,2009,8,4,-0.3924596531184176
487,20,3,79.0,0.0160684163154767,1,3,3,0,4,0,12,2,2,0,2,5,7,1965,1965,3,1,8,8,1,168.0,3,4,1,3,3,3,0,836,5,0,237,1073,1,4,1,4,1073,0,0,-0.8356162435039393,1,0,1,1,3,1,3,6,6,0,5,1,1965.0,1,2,515,4,4,2,0,0,0,0,0,0,0,6,2007,8,4,-0.24045562772678536
488,20,3,70.0,0.25087173901376897,1,0,3,0,4,0,14,2,2,0,2,5,6,1971,1971,1,1,9,10,3,0.0,3,4,1,2,3,0,0,998,5,0,486,1484,1,2,1,4,1484,0,0,0.019955285715664302,0,0,2,0,3,1,3,7,6,1,4,1,1971.0,2,2,487,4,4,2,224,0,0,0,180,0,0,2,2007,8,4,0.08044175921110491
489,190,3,60.0,0.0774729699996258,1,3,3,0,0,0,17,2,2,1,0,5,4,1900,1970,1,1,13,14,3,0.0,3,1,1,3,0,3,1,664,5,0,290,954,1,4,0,0,1766,648,0,1.9559200598622124,0,0,2,0,3,2,3,10,4,1,2,1,1970.0,2,2,520,4,1,0,142,0,0,0,0,0,0,5,2006,3,4,-0.17289828310828215
490,180,4,21.0,-1.0369415718140704,1,3,3,0,4,0,10,2,2,3,6,4,8,1970,2002,1,1,5,5,3,0.0,3,2,1,2,3,0,2,515,5,0,115,630,1,4,1,4,630,0,0,-1.7578016144146067,1,0,1,0,1,1,2,3,6,0,5,1,1970.0,2,1,286,4,4,2,0,0,0,0,0,0,0,5,2009,8,4,-1.4227091585505915
491,160,4,69.0,-0.9000731047959769,1,3,3,0,4,0,10,2,2,4,5,5,6,1976,1976,1,1,5,5,3,0.0,3,4,2,2,3,2,5,0,5,0,264,264,1,4,1,4,616,688,0,-0.35474757379657085,0,0,1,1,3,1,3,4,6,1,2,3,1976.0,0,1,336,4,4,2,141,24,0,0,0,0,0,6,2008,8,4,-0.9329184100664433
492,50,3,79.0,-0.07994379189124569,1,3,3,0,4,0,12,0,2,0,0,6,7,1941,1950,1,1,13,14,3,0.0,3,4,1,3,3,3,1,403,4,165,238,806,1,4,1,0,958,620,0,0.21563344568316486,1,0,1,0,3,1,1,5,6,2,4,1,1941.0,2,1,240,4,4,2,0,0,32,0,0,0,0,8,2006,8,4,-0.6289103592831787
